SeqID	genomic_accession	Entrez_Gene_ID	SomaId	Target_Name	Target_longname	UniProt	Organism	Entrez_Gene_Name	Ensembl_Gene_ID	HGNC_ID	seq_type	CHR_protein	coding_region_start	coding_region_end	STRAND	SOURCE	NOTES
2913-1	NT_187614.1	6368.0	SL003302	MPIF-1	C-C motif chemokine 23	P55773	Human	CCL23	ENSG00000276114|ENSG00000274736	HGNC:10622	alternate scaffold	17	247626.0	252537.0	-	NCBI	
2913-1	NC_000017.11	6368.0	SL003302	MPIF-1	C-C motif chemokine 23	P55773	Human	CCL23	ENSG00000276114|ENSG00000274736	HGNC:10622	chromosome	17	36013058.0	36017972.0	-	NCBI	
3028-36	NT_187614.1	6368.0	SL003301	Ck-b-8-1	Ck-beta-8-1	P55773	Human	CCL23	ENSG00000276114|ENSG00000274736	HGNC:10622	alternate scaffold	17	247626.0	252537.0	-	NCBI	
3028-36	NC_000017.11	6368.0	SL003301	Ck-b-8-1	Ck-beta-8-1	P55773	Human	CCL23	ENSG00000276114|ENSG00000274736	HGNC:10622	chromosome	17	36013058.0	36017972.0	-	NCBI	
4128-27	NC_000007.14	6369.0	SL003104	Eotaxin-2	C-C motif chemokine 24	O00175	Human	CCL24	ENSG00000106178	HGNC:10623	chromosome	7	75810825.0	75823372.0	-	NCBI	
5798-3	NC_000022.11	637.0	SL003704	BID	BH3-interacting domain death agonist	P55957	Human	BID	ENSG00000015475	HGNC:1050	chromosome	22	17734138.0	17774665.0	-	NCBI	
14068-29	NC_000019.10	6370.0	SL003197	TECK	C-C motif chemokine 25	O15444	Human	CCL25	ENSG00000131142	HGNC:10624	chromosome	19	8052341.0	8062650.0	+	NCBI	
2705-5	NC_000019.10	6370.0	SL003197	TECK	C-C motif chemokine 25	O15444	Human	CCL25	ENSG00000131142	HGNC:10624	chromosome	19	8052341.0	8062650.0	+	NCBI	
3495-15	NC_000004.12	6372.0	SL003172	GCP-2	C-X-C motif chemokine 6	P80162	Human	CXCL6	ENSG00000124875	HGNC:10643	chromosome	4	73836678.0	73838760.0	+	NCBI	
18171-25	NC_000004.12	6373.0	SL003326	I-TAC	C-X-C motif chemokine 11	O14625	Human	CXCL11	ENSG00000169248	HGNC:10638	chromosome	4	76033682.0	76036070.0	-	NCBI	
3038-9	NC_000004.12	6373.0	SL003326	I-TAC	C-X-C motif chemokine 11	O14625	Human	CXCL11	ENSG00000169248	HGNC:10638	chromosome	4	76033682.0	76036070.0	-	NCBI	
2979-8	NC_000004.12	6374.0	SL003169	ENA-78	C-X-C motif chemokine 5	P42830	Human	CXCL5	ENSG00000163735	HGNC:10642	chromosome	4	73995642.0	73998677.0	-	NCBI	
14078-69	NC_000001.11	6375.0	SL003186	Lymphotactin	Lymphotactin	P47992	Human	XCL1	ENSG00000143184	HGNC:10645	chromosome	1	168576605.0	168582069.0	+	NCBI	
4143-74	NC_000001.11	6375.0	SL003186	Lymphotactin	Lymphotactin	P47992	Human	XCL1	ENSG00000143184	HGNC:10645	chromosome	1	168576605.0	168582069.0	+	NCBI	
2827-23	NC_000016.10	6376.0	SL000427	Fractalkine/CX3CL-1	Fractalkine	P78423	Human	CX3CL1	ENSG00000006210	HGNC:10647	chromosome	16	57372490.0	57385044.0	+	NCBI	
23153-14	NC_000022.11	638.0	SL003705	BIK	BIK	Q13323	Human	BIK	ENSG00000100290	HGNC:1051	chromosome	22	43110750.0	43129712.0	+	NCBI	
3461-58	NW_025791758.1	63827.0	SL009089	PGCB	Brevican core protein	Q96GW7	Human	BCAN	ENSG00000132692	HGNC:23059	fix patch	1	200676.0	211934.0	+	NCBI	
3461-58	NC_000001.11	63827.0	SL009089	PGCB	Brevican core protein	Q96GW7	Human	BCAN	ENSG00000132692	HGNC:23059	chromosome	1	156642117.0	156659528.0	+	NCBI	
17806-6	NC_000008.11	6386.0	SL005369	Syntenin 1	Syntenin-1	O00560	Human	SDCBP	ENSG00000137575	HGNC:10662	chromosome	8	58553261.0	58582858.0	+	NCBI	
9278-9	NC_000010.11	6387.0	SL004712	SDF-1	Stromal cell-derived factor 1	P48061	Human	CXCL12	ENSG00000107562	HGNC:10672	chromosome	10	44370165.0	44385097.0	-	NCBI	
3516-60	NC_000010.11	6387.0	SL004712	SDF-1	Stromal cell-derived factor 1	P48061	Human	CXCL12	ENSG00000107562	HGNC:10672	chromosome	10	44370165.0	44385097.0	-	NCBI	
2330-2	NC_000010.11	6387.0	SL004712	SDF-1	Stromal cell-derived factor 1	P48061	Human	CXCL12	ENSG00000107562	HGNC:10672	chromosome	10	44370165.0	44385097.0	-	NCBI	
21780-15	NC_000014.9	63874.0	SL022497	ABHD4	Protein ABHD4	Q8TB40	Human	ABHD4	ENSG00000100439	HGNC:20154	chromosome	14	22598300.0	22612963.0	+	NCBI	
22140-6	NC_000010.11	63877.0	SL022855	F204A	Protein FAM204A	Q9H8W3	Human	FAM204A	ENSG00000165669	HGNC:25794	chromosome	10	118297925.0	118342324.0	-	NCBI	
15333-11	NC_000017.11	6388.0	SL012799	SDF2	Stromal cell-derived factor 2	Q99470	Human	SDF2	ENSG00000132581	HGNC:10675	chromosome	17	28648346.0	28662194.0	-	NCBI	
14197-2	NC_000006.12	639.0	SL019864	PRDM1	PR domain zinc finger protein 1	O75626	Human	PRDM1	ENSG00000057657	HGNC:9346	chromosome	6	105992690.0	106109938.0	+	NCBI	
22773-69	NW_025791756.1	6390.0	SL021585	SDHB	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	P21912	Human	SDHB	ENSG00000117118	HGNC:10681	fix patch	1	1433916.0	1469227.0	-	NCBI	
22773-69	NC_000001.11	6390.0	SL021585	SDHB	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	P21912	Human	SDHB	ENSG00000117118	HGNC:10681	chromosome	1	17018722.0	17054032.0	-	NCBI	
21191-24	NC_000023.11	63904.0	SL022021	DUS21	Dual specificity protein phosphatase 21	Q9H596	Human	DUSP21	ENSG00000189037	HGNC:20476	chromosome	23	44844021.0	44844888.0	+	NCBI	
12655-30	NC_000020.11	63908.0	SL010994	SNAB	Beta-soluble NSF attachment protein	Q9H115	Human	NAPB	ENSG00000125814	HGNC:15751	chromosome	20	23374522.0	23421488.0	-	NCBI	
19116-1	NC_000006.12	63915.0	SL006668	MUTED	Biogenesis of lysosome-related organelles complex 1 subunit 5	Q8TDH9	Human	BLOC1S5	ENSG00000188428	HGNC:18561	chromosome	6	8013567.0	8064414.0	-	NCBI	
25061-8	NC_000020.11	63916.0	SL023618	ELMO2	Engulfment and cell motility protein 2	Q96JJ3	Human	ELMO2	ENSG00000062598	HGNC:17233	chromosome	20	46366050.0	46406615.0	-	NCBI	
8700-325	NC_000007.14	63917.0	SL018621	GLT11	Polypeptide N-acetylgalactosaminyltransferase 11	Q8NCW6	Human	GALNT11	ENSG00000178234	HGNC:19875	chromosome	7	152025674.0	152122340.0	+	NCBI	
23661-61	NC_000022.11	63929.0	SL013279	XPP3	Probable Xaa-Pro aminopeptidase 3	Q9NQH7	Human	XPNPEP3	ENSG00000196236	HGNC:28052	chromosome	22	40857148.0	40932815.0	+	NCBI	
22845-3	NC_000001.11	63931.0	SL022840	RT14	28S ribosomal protein S14, mitochondrial	O60783	Human	MRPS14	ENSG00000120333	HGNC:14049	chromosome	1	175012958.0	175023425.0	-	NCBI	
23374-42	NC_000020.11	63941.0	SL017949	NECA3	N-terminal EF-hand calcium-binding protein 3	Q96P71	Human	NECAB3	ENSG00000125967	HGNC:15851	chromosome	20	33657087.0	33675348.0	-	NCBI	
22369-12	NC_000019.10	63946.0	SL023042	DMRTD	Doublesex- and mab-3-related transcription factor C2	Q8IXT2	Human	DMRTC2	ENSG00000142025	HGNC:13911	chromosome	19	41844916.0	41852333.0	+	NCBI	
24688-9	NC_000001.11	63948.0	SL023648	DMRTB	Doublesex- and mab-3-related transcription factor B1	Q96MA1	Human	DMRTB1	ENSG00000143006	HGNC:13913	chromosome	1	53459399.0	53467488.0	+	NCBI	
14689-3	NC_000003.12	6396.0	SL011207	SEC13	Protein SEC13 homolog	P55735	Human	SEC13	ENSG00000157020	HGNC:10697	chromosome	3	10300931.0	10321112.0	-	NCBI	
13093-6	NC_000017.11	6398.0	SL005430	SECTM1	Secreted and transmembrane protein 1	Q8WVN6	Human	SECTM1	ENSG00000141574	HGNC:10707	chromosome	17	82321024.0	82333959.0	-	NCBI	
20402-11	NC_000023.11	6399.0	SL022266	TPC2A	Trafficking protein particle complex subunit 2	P0DI81	Human	TRAPPC2	ENSG00000196459	HGNC:23068	chromosome	23	13712245.0	13734620.0	-	NCBI	
11338-49	NW_018654717.1	640.0	SL013793	BLK	Tyrosine-protein kinase BLK	P51451	Human	BLK	ENSG00000136573	HGNC:1057	fix patch	8	1783517.0	1853694.0	-	NCBI	
11338-49	NC_000008.11	640.0	SL013793	BLK	Tyrosine-protein kinase BLK	P51451	Human	BLK	ENSG00000136573	HGNC:1057	chromosome	8	11494387.0	11564599.0	+	NCBI	
3470-1	NC_000001.11	6401.0	SL001945	sE-Selectin	E-selectin	P16581	Human	SELE	ENSG00000007908	HGNC:10718	chromosome	1	169722640.0	169734079.0	-	NCBI	
4831-4	NC_000001.11	6402.0	SL002823	sL-Selectin	L-Selectin	P14151	Human	SELL	ENSG00000188404	HGNC:10720	chromosome	1	169690667.0	169711620.0	-	NCBI	
4154-57	NC_000001.11	6403.0	SL000560	P-Selectin	P-selectin	P16109	Human	SELP	ENSG00000174175	HGNC:10721	chromosome	1	169588849.0	169630124.0	-	NCBI	
11266-8	NC_000012.12	6404.0	SL025980	SELPL:ECD	P-selectin glycoprotein ligand 1:Extracellular domain	Q14242	Human	SELPLG	ENSG00000110876	HGNC:10722	chromosome	12	108621895.0	108633894.0	-	NCBI	
6963-82	NC_000012.12	6404.0	SL025979	SELPL:CD	P-selectin glycoprotein ligand 1:Cytoplasmic domain	Q14242	Human	SELPLG	ENSG00000110876	HGNC:10722	chromosome	12	108621895.0	108633894.0	-	NCBI	
7115-5	NC_000020.11	6406.0	SL002791	Semenogelin	Semenogelin-1	P04279	Human	SEMG1	ENSG00000124233	HGNC:10742	chromosome	20	45207033.0	45209768.0	+	NCBI	
4534-10	NC_000016.10	64063.0	SL012822	BSSP4	Brain-specific serine protease 4	Q9GZN4	Human	PRSS22	ENSG00000005001|ENSG00000282937	HGNC:14368	chromosome	16	2852730.0	2858170.0	-	NCBI	
4534-10	NW_013171812.1	64063.0	SL012822	BSSP4	Brain-specific serine protease 4	Q9GZN4	Human	PRSS22	ENSG00000005001|ENSG00000282937	HGNC:14368	novel patch	16	32208.0	38173.0	-	NCBI	
25272-17	NC_000010.11	64072.0	SL023593	CAD23	Cadherin-23	Q9H251	Human	CDH23	ENSG00000107736	HGNC:13733	chromosome	10	71396920.0	71815947.0	+	NCBI	
19467-3	NC_000002.12	64080.0	SL020965	RBSK	Ribokinase	Q9H477	Human	RBKS	ENSG00000171174	HGNC:30325	chromosome	2	27781379.0	27890387.0	-	NCBI	
24721-17	NC_000005.10	64083.0	SL023485	GOLP3	Golgi phosphoprotein 3	Q9H4A6	Human	GOLPH3	ENSG00000113384	HGNC:15452	chromosome	5	32124716.0	32174319.0	-	NCBI	
18882-7	NC_000003.12	64084.0	SL021519	CSTN2	Calsyntenin-2	Q9H4D0	Human	CLSTN2	ENSG00000158258	HGNC:17448	chromosome	3	139935185.0	140577397.0	+	NCBI	
23408-1	NC_000008.11	64089.0	SL005088	Sorting nexin 16	Sorting nexin 16	P57768	Human	SNX16	ENSG00000104497	HGNC:14980	chromosome	8	81799583.0	81842185.0	-	NCBI	
10734-339	NC_000002.12	64090.0	SL018126	G3ST2	Galactose-3-O-sulfotransferase 2	Q9H3Q3	Human	GAL3ST2	ENSG00000154252	HGNC:24869	chromosome	2	241776822.0	241804287.0	+	NCBI	
10734-339	NT_187527.1	64090.0	SL018126	G3ST2	Galactose-3-O-sulfotransferase 2	Q9H3Q3	Human	GAL3ST2	ENSG00000154252	HGNC:24869	alternate scaffold	2	11155.0	16385.0	+	NCBI	
21196-29	NC_000021.9	64092.0	SL018935	SAMN1	SAM domain-containing protein SAMSN-1	Q9NSI8	Human	SAMSN1	ENSG00000155307	HGNC:10528	chromosome	21	14485228.0	14659417.0	-	NCBI	
5694-57	NC_000014.9	64093.0	SL011888	SMOC1	SPARC-related modular calcium-binding protein 1	Q9H4F8	Human	SMOC1	ENSG00000198732	HGNC:20318	chromosome	14	69879416.0	70032366.0	+	NCBI	
13118-5	NC_000014.9	64093.0	SL011888	SMOC1	SPARC-related modular calcium-binding protein 1	Q9H4F8	Human	SMOC1	ENSG00000198732	HGNC:20318	chromosome	14	69879416.0	70032366.0	+	NCBI	
15635-4	NC_000006.12	64094.0	SL012834	SMOC2	SPARC-related modular calcium-binding protein 2	Q9H3U7	Human	SMOC2	ENSG00000112562	HGNC:20323	chromosome	6	168441184.0	168667992.0	+	NCBI	
21690-31	NC_000007.14	64101.0	SL022651	LRRC4	Leucine-rich repeat-containing protein 4	Q9HBW1	Human	LRRC4	ENSG00000128594	HGNC:15586	chromosome	7	128027071.0	128032128.0	-	NCBI	
6578-29	NC_000023.11	64102.0	SL017502	TNMD	Tenomodulin	Q9H2S6	Human	TNMD	ENSG00000000005	HGNC:17757	chromosome	23	100584936.0	100599885.0	+	NCBI	
18315-38	NW_025791769.1	64108.0	SL015136	RTP4	Receptor-transporting protein 4	Q96DX8	Human	RTP4	ENSG00000136514	HGNC:23992	fix patch	3	178064.0	181755.0	+	NCBI	
18315-38	NC_000003.12	64108.0	SL015136	RTP4	Receptor-transporting protein 4	Q96DX8	Human	RTP4	ENSG00000136514	HGNC:23992	chromosome	3	187368385.0	187372076.0	+	NCBI	
13694-24	NC_000023.11	64109.0	SL005226	TSLP R	Cytokine receptor-like factor 2	Q9HC73	Human	CRLF2	ENSG00000205755	HGNC:14281	chromosome	23	1190490.0	1212649.0	-	NCBI	
13694-24	NC_000024.10	64109.0	SL005226	TSLP R	Cytokine receptor-like factor 2	Q9HC73	Human	CRLF2	ENSG00000205755	HGNC:14281	chromosome	Y	1190490.0	1212649.0	-	NCBI	
2746-56	NC_000023.11	64109.0	SL005226	TSLP R	Cytokine receptor-like factor 2	Q9HC73	Human	CRLF2	ENSG00000205755	HGNC:14281	chromosome	23	1190490.0	1212649.0	-	NCBI	
2746-56	NC_000024.10	64109.0	SL005226	TSLP R	Cytokine receptor-like factor 2	Q9HC73	Human	CRLF2	ENSG00000205755	HGNC:14281	chromosome	Y	1190490.0	1212649.0	-	NCBI	
11531-24	NC_000010.11	64115.0	SL025872	GI24:CD	V-type immunoglobulin domain-containing suppressor of T-cell activation:Cytoplasmic domain	Q9H7M9	Human	VSIR	ENSG00000107738	HGNC:30085	chromosome	10	71747556.0	71773520.0	-	NCBI	
14123-34	NC_000010.11	64115.0	SL025873	GI24:ECD	V-type immunoglobulin domain-containing suppressor of T-cell activation:Extracellular domain	Q9H7M9	Human	VSIR	ENSG00000107738	HGNC:30085	chromosome	10	71747556.0	71773520.0	-	NCBI	
12548-75	NC_000001.11	64121.0	SL019776	RRAGC	Ras-related GTP-binding protein C	Q9HB90	Human	RRAGC	ENSG00000116954	HGNC:19902	chromosome	1	38838198.0	38859772.0	-	NCBI	
21147-9	NC_000017.11	64122.0	SL015829	Fructosamine-3-kinase	Fructosamine-3-kinase	Q9H479	Human	FN3K	ENSG00000167363	HGNC:24822	chromosome	17	82735615.0	82751196.0	+	NCBI	
11192-168	NC_000001.11	64129.0	SL008302	TINAL	Tubulointerstitial nephritis antigen-like	Q9GZM7	Human	TINAGL1	ENSG00000142910	HGNC:19168	chromosome	1	31576515.0	31587686.0	+	NCBI	
4238-4	NC_000019.10	64130.0	SL012168	LIN7B	Protein lin-7 homolog B	Q9HAP6	Human	LIN7B	ENSG00000104863	HGNC:17788	chromosome	19	49114370.0	49118460.0	+	NCBI	
22990-20	NC_000019.10	64130.0	SL012168	LIN7B	Protein lin-7 homolog B	Q9HAP6	Human	LIN7B	ENSG00000104863	HGNC:17788	chromosome	19	49114370.0	49118460.0	+	NCBI	
15612-5	NC_000019.10	64130.0	SL012168	LIN7B	Protein lin-7 homolog B	Q9HAP6	Human	LIN7B	ENSG00000104863	HGNC:17788	chromosome	19	49114370.0	49118460.0	+	NCBI	
21572-91	NC_000017.11	64132.0	SL009063	XYLT2	Xylosyltransferase 2	Q9H1B5	Human	XYLT2	ENSG00000015532	HGNC:15517	chromosome	17	50346126.0	50361185.0	+	NCBI	
20195-13	NC_000002.12	64135.0	SL013517	IFIH1	Interferon-induced helicase C domain-containing protein 1	Q9BYX4	Human	IFIH1	ENSG00000115267	HGNC:18873	chromosome	2	162267074.0	162318684.0	-	NCBI	
7967-38	NC_000014.9	641455.0	SL018313	POTEM	Putative POTE ankyrin domain family member M	A6NI47	Human	POTEM	ENSG00000222036	HGNC:37096	chromosome	14	18967434.0	19003752.0	+	NCBI	
18310-26	NC_000019.10	6415.0	SL014876	SELW	Selenoprotein W	P63302	Human	SELENOW	ENSG00000178980	HGNC:10752	chromosome	19	47778703.0	47784682.0	+	NCBI	
5242-37	NC_000017.11	6416.0	SL007237	MP2K4	Dual specificity mitogen-activated protein kinase kinase 4	P45985	Human	MAP2K4	ENSG00000065559	HGNC:6844	chromosome	17	12020877.0	12143828.0	+	NCBI	
8960-3	NC_000005.10	64167.0	SL010614	LRAP	Endoplasmic reticulum aminopeptidase 2	Q6P179	Human	ERAP2	ENSG00000164308	HGNC:29499	chromosome	5	96875939.0	96919716.0	+	NCBI	
23345-2	NC_000008.11	64168.0	SL023239	NECA1	N-terminal EF-hand calcium-binding protein 1	Q8N987	Human	NECAB1	ENSG00000123119	HGNC:20983	chromosome	8	90791775.0	90959393.0	+	NCBI	
11405-150	NC_000009.12	64170.0	SL007659	CARD9	Caspase recruitment domain-containing protein 9	Q9H257	Human	CARD9	ENSG00000187796	HGNC:16391	chromosome	9	136363956.0	136373669.0	-	NCBI	
8327-26	NC_000016.10	64174.0	SL018483	DPEP2	Dipeptidase 2	Q9H4A9	Human	DPEP2	ENSG00000167261	HGNC:23028	chromosome	16	67987390.0	68000619.0	-	NCBI	
6273-58	NC_000001.11	64175.0	SL012535	P3H1	Prolyl 3-hydroxylase 1	Q32P28	Human	P3H1	ENSG00000117385	HGNC:19316	chromosome	1	42746374.0	42767028.0	-	NCBI	
5364-7	NC_000009.12	6418.0	SL007336	SET	Protein SET	Q01105	Human	SET	ENSG00000119335	HGNC:10760	chromosome	9	128683424.0	128696396.0	+	NCBI	
7782-34	NC_000014.9	64184.0	SL012453	EP3B	Epididymal secretory protein E3-beta	P56851	Human	EDDM3B	ENSG00000181552	HGNC:19223	chromosome	14	20768404.0	20770948.0	+	NCBI	
12462-20	NC_000003.12	6419.0	SL019733	SETMR	Histone-lysine N-methyltransferase SETMAR	Q53H47	Human	SETMAR	ENSG00000170364	HGNC:10762	chromosome	3	4303369.0	4317265.0	+	NCBI	
14250-115	NC_000017.11	642.0	SL008191	BLMH	Bleomycin hydrolase	Q13867	Human	BLMH	ENSG00000108578	HGNC:1059	chromosome	17	30248203.0	30291944.0	-	NCBI	
24917-95	NC_000010.11	64215.0	SL023550	DNJC1	DnaJ homolog subfamily C member 1	Q96KC8	Human	DNAJC1	ENSG00000136770	HGNC:20090	chromosome	10	21756548.0	22003730.0	-	NCBI	
21193-1	NC_000001.11	64216.0	SL022256	TFB2M	Dimethyladenosine transferase 2, mitochondrial	Q9H5Q4	Human	TFB2M	ENSG00000162851	HGNC:18559	chromosome	1	246540561.0	246566261.0	-	NCBI	
16915-153	NC_000001.11	64218.0	SL014291	SEM4A	Semaphorin-4A	Q9H3S1	Human	SEMA4A	ENSG00000196189	HGNC:10729	chromosome	1	156147373.0	156177744.0	+	NCBI	
14042-11	NC_000008.11	6422.0	SL003770	SARP-2	Secreted frizzled-related protein 1	Q8N474	Human	SFRP1	ENSG00000104332	HGNC:10776	chromosome	8	41261962.0	41309473.0	-	NCBI	
3221-54	NC_000008.11	6422.0	SL003770	SARP-2	Secreted frizzled-related protein 1	Q8N474	Human	SFRP1	ENSG00000104332	HGNC:10776	chromosome	8	41261962.0	41309473.0	-	NCBI	
5117-14	NC_000011.10	64221.0	SL014148	ROBO3	Roundabout homolog 3	Q96MS0	Human	ROBO3	ENSG00000154134	HGNC:13433	chromosome	11	124865432.0	124881471.0	+	NCBI	
9779-63	NC_000007.14	64224.0	SL019130	HERP2	Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein	Q9BSE4	Human	HERPUD2	ENSG00000122557	HGNC:21915	chromosome	7	35632659.0	35695135.0	-	NCBI	
7751-121	NC_000004.12	6423.0	SL003769	SARP-1	Secreted frizzled-related protein 2	Q96HF1	Human	SFRP2	ENSG00000145423	HGNC:10777	chromosome	4	153780591.0	153789083.0	-	NCBI	
17447-52	NC_000007.14	6424.0	SL008544	SFRP4	Secreted frizzled-related protein 4	Q6FHJ7	Human	SFRP4	ENSG00000106483	HGNC:10778	chromosome	7	37905932.0	37916817.0	-	NCBI	
9284-25	NC_000007.14	6424.0	SL008544	SFRP4	Secreted frizzled-related protein 4	Q6FHJ7	Human	SFRP4	ENSG00000106483	HGNC:10778	chromosome	7	37905932.0	37916817.0	-	NCBI	
23296-29	NC_000010.11	6425.0	SL003771	SARP-3	SARP-3	Q5T4F7	Human	SFRP5	ENSG00000120057	HGNC:10779	chromosome	10	97766751.0	97771999.0	-	NCBI	
11118-107	NC_000002.12	64284.0	SL019321	RAB17	Ras-related protein Rab-17	Q9H0T7	Human	RAB17	ENSG00000124839	HGNC:16523	chromosome	2	237574326.0	237590734.0	-	NCBI	
10880-38	NC_000009.12	642968.0	SL018034	F163B	Protein FAM163B	P0C2L3	Human	FAM163B	ENSG00000196990	HGNC:33277	chromosome	9	133577081.0	133609389.0	-	NCBI	
11573-3	NC_000020.11	6431.0	SL017909	SRSF6	Serine/arginine-rich splicing factor 6	Q13247	Human	SRSF6	ENSG00000124193	HGNC:10788	chromosome	20	43457896.0	43464243.0	+	NCBI	
12987-12	NC_000002.12	6432.0	SL019472	SRSF7	Serine/arginine-rich splicing factor 7	Q16629	Human	SRSF7	ENSG00000115875	HGNC:10789	chromosome	2	38743599.0	38751494.0	-	NCBI	
23637-55	NC_000002.12	64320.0	SL019545	RNF25	E3 ubiquitin-protein ligase RNF25	Q96BH1	Human	RNF25	ENSG00000163481	HGNC:14662	chromosome	2	218663892.0	218672002.0	-	NCBI	
20965-18	NC_000012.12	643246.0	SL022100	MP3B2	Microtubule-associated proteins 1A/1B light chain 3 beta 2	A6NCE7	Human	MAP1LC3B2	ENSG00000258102	HGNC:34390	chromosome	12	116559381.0	116576606.0	+	NCBI	
8042-88	NC_000005.10	643394.0	SL018399	9 ISK	Serine protease inhibitor Kazal-type 9	Q5DT21	Human	SPINK9	ENSG00000204909	HGNC:32951	chromosome	5	148321305.0	148339852.0	+	NCBI	
12373-73	NC_000003.12	6434.0	SL014875	TRA2B	Transformer-2 protein homolog beta	P62995	Human	TRA2B	ENSG00000136527	HGNC:10781	chromosome	3	185914558.0	185938014.0	-	NCBI	
6413-79	NC_000010.11	643414.0	SL017457	LIPK	Lipase member K	Q5VXJ0	Human	LIPK	ENSG00000204021	HGNC:23444	chromosome	10	88706249.0	88752776.0	+	NCBI	
8097-77	NC_000010.11	643418.0	SL018395	LIPN	Lipase member N	Q5VXI9	Human	LIPN	ENSG00000204020	HGNC:23452	chromosome	10	88757226.0	88779626.0	+	NCBI	
21338-44	NC_000005.10	64374.0	SL022226	SIL1	Nucleotide exchange factor SIL1	Q9H173	Human	SIL1	ENSG00000120725	HGNC:24624	chromosome	5	138946724.0	139198368.0	-	NCBI	
22572-19	NC_000011.10	643847.0	SL020705	PEPA4	Pepsin A-4	P0DJD7	Human	PGA4	ENSG00000229183	HGNC:8886	chromosome	11	61222347.0	61231694.0	+	NCBI	
5598-3	NC_000001.11	64388.0	SL007665	GREM2	Gremlin-2	Q9H772	Human	GREM2	ENSG00000180875	HGNC:17655	chromosome	1	240489573.0	240612155.0	-	NCBI	
10672-75	NC_000002.12	6439.0	SL004483	SP-B	Pulmonary surfactant-associated protein B	P07988	Human	SFTPB	ENSG00000168878	HGNC:10801	chromosome	2	85657307.0	85668741.0	-	NCBI	
24982-33	NC_000014.9	64398.0	SL019481	MPP5	MAGUK p55 subfamily member 5	Q8N3R9	Human	PALS1	ENSG00000072415	HGNC:18669	chromosome	14	67241435.0	67336061.0	+	NCBI	
10833-64	NC_000004.12	64399.0	SL012788	HHIP	Hedgehog-interacting protein	Q96QV1	Human	HHIP	ENSG00000164161	HGNC:14866	chromosome	4	144646156.0	144745271.0	+	NCBI	
11382-5	NC_000007.14	644.0	SL006491	BIEA	Biliverdin reductase A	P53004	Human	BLVRA	ENSG00000106605	HGNC:1062	chromosome	7	43758122.0	43807342.0	+	NCBI	
13982-33	NC_000001.11	64407.0	SL016529	RGS18	Regulator of G-protein signaling 18	Q9NS28	Human	RGS18	ENSG00000150681	HGNC:14261	chromosome	1	192158462.0	192185815.0	+	NCBI	
20996-107	NC_000019.10	644096.0	SL022220	SDHF1	Succinate dehydrogenase assembly factor 1, mitochondrial	A6NFY7	Human	SDHAF1	ENSG00000205138	HGNC:33867	chromosome	19	35995188.0	35996312.0	+	NCBI	
4414-69	NC_000010.11	6441.0	SL004484	SP-D	Pulmonary surfactant-associated protein D	P35247	Human	SFTPD	ENSG00000133661	HGNC:10803	chromosome	10	79937740.0	79982383.0	-	NCBI	
19590-46	NC_000010.11	6441.0	SL004484	SP-D	Pulmonary surfactant-associated protein D	P35247	Human	SFTPD	ENSG00000133661	HGNC:10803	chromosome	10	79937740.0	79982383.0	-	NCBI	
8034-6	NC_000010.11	644168.0	SL018398	DRGX	Dorsal root ganglia homeobox protein	A6NNA5	Human	DRGX	ENSG00000165606	HGNC:21536	chromosome	10	49364066.0	49396089.0	-	NCBI	
9582-93	NC_000009.12	64420.0	SL011248	SUSD1	Sushi domain-containing protein 1	Q6UWL2	Human	SUSD1	ENSG00000106868	HGNC:25413	chromosome	9	112040783.0	112175297.0	-	NCBI	
18156-7	NC_000003.12	64422.0	SL019804	ATG3	Ubiquitin-like-conjugating enzyme ATG3	Q9NT62	Human	ATG3	ENSG00000144848	HGNC:20962	chromosome	3	112532510.0	112561962.0	-	NCBI	
10703-203	NC_000012.12	64426.0	SL006737	SDS3	Sin3 histone deacetylase corepressor complex component SDS3	Q9H7L9	Human	SUDS3	ENSG00000111707	HGNC:29545	chromosome	12	118376555.0	118418033.0	+	NCBI	
22833-74	NC_000023.11	644353.0	SL022862	ZCC18	Zinc finger CCHC domain-containing protein 18	P0CG32	Human	ZCCHC18	ENSG00000166707	HGNC:32459	chromosome	23	104112523.0	104115842.0	+	NCBI	
9379-248	NC_000023.11	644538.0	SL017478	CX069	Small integral membrane protein 10	Q96HG1	Human	SMIM10	ENSG00000184785	HGNC:41913	chromosome	23	134990991.0	134992473.0	+	NCBI	
21144-160	NC_000006.12	6446.0	SL021448	SGK1	Serine/threonine-protein kinase Sgk1	O00141	Human	SGK1	ENSG00000118515	HGNC:10810	chromosome	6	134169256.0	134318112.0	-	NCBI	
15358-28	NT_187660.1	6447.0	SL012407	7B2	Neuroendocrine protein 7B2	P05408	Human	SCG5	ENSG00000166922|ENSG00000277614|ENSG00000281931	HGNC:10816	alternate scaffold	15	4856294.0	4911687.0	+	NCBI	
15358-28	NC_000015.10	6447.0	SL012407	7B2	Neuroendocrine protein 7B2	P05408	Human	SCG5	ENSG00000166922|ENSG00000277614|ENSG00000281931	HGNC:10816	chromosome	15	32641710.0	32697092.0	+	NCBI	
